날짜,원/미국달러,기준금리,dubai,총지수
2025-05-27,1365.0,2.75,62.44,116.27
2025-05-28,1368.3,2.75,63.19,116.27
2025-05-29,1374.6,2.5,62.41,116.27
2025-05-30,1381.4,2.5,61.68,116.27
2025-05-31,1381.4,2.5,61.68,116.27
2025-06-01,1381.4,2.5,61.68,116.31
2025-06-02,1375.7,2.5,63.63,116.31
2025-06-03,1375.7,2.5,64.89,116.31
2025-06-04,1376.9,2.5,64.14,116.31
2025-06-05,1373.8,2.5,64.47,116.31
2025-06-06,1373.8,2.5,65.44,116.31
2025-06-07,1373.8,2.5,65.44,116.31
2025-06-08,1373.8,2.5,65.44,116.31
2025-06-09,1359.0,2.5,65.88,116.31
2025-06-10,1358.9,2.5,65.87,116.31
2025-06-11,1359.9,2.5,67.8,116.31
2025-06-12,1368.8,2.5,67.41,116.31
2025-06-13,1362.9,2.5,69.92,116.31
2025-06-14,1362.9,2.5,69.92,116.31
2025-06-15,1362.9,2.5,69.92,116.31
2025-06-16,1366.8,2.5,69.34,116.31
2025-06-17,1363.6,2.5,70.85,116.31
2025-06-18,1361.7,2.5,70.83,116.31
2025-06-19,1373.2,2.5,70.83,116.31
2025-06-20,1379.6,2.5,71.19,116.31
2025-06-21,1379.6,2.5,71.19,116.31
2025-06-22,1379.6,2.5,71.19,116.31
2025-06-23,1369.4,2.5,70.07,116.31
2025-06-24,1381.9,2.5,66.13,116.31
2025-06-25,1365.0,2.5,66.65,116.31
2025-06-26,1360.9,2.5,67.05,116.31
2025-06-27,1357.6,2.5,67.32,116.31
2025-06-28,1357.6,2.5,67.32,116.31
2025-06-29,1357.6,2.5,67.32,116.31
2025-06-30,1356.4,2.5,67.39,116.31
2025-07-01,1353.6,2.5,67.9,116.52
2025-07-02,1352.6,2.5,69.88,116.52
2025-07-03,1359.4,2.5,69.53,116.52
2025-07-04,1358.1,2.5,69.53,116.52
2025-07-05,1358.1,2.5,69.53,116.52
2025-07-06,1358.1,2.5,69.53,116.52
2025-07-07,1364.2,2.5,70.33,116.52
2025-07-08,1366.6,2.5,70.75,116.52
2025-07-09,1368.0,2.5,70.7,116.52
2025-07-10,1373.8,2.5,69.81,116.52
2025-07-11,1373.0,2.5,70.78,116.52
2025-07-12,1373.0,2.5,70.78,116.52
2025-07-13,1373.0,2.5,70.78,116.52
2025-07-14,1374.7,2.5,70.06,116.52
2025-07-15,1378.5,2.5,70.0,116.52
2025-07-16,1382.7,2.5,69.93,116.52
2025-07-17,1387.1,2.5,70.24,116.52
2025-07-18,1390.8,2.5,70.17,116.52
2025-07-19,1390.8,2.5,70.17,116.52
2025-07-20,1390.8,2.5,70.17,116.52
2025-07-21,1391.9,2.5,70.31,116.52
2025-07-22,1391.1,2.5,70.21,116.52
2025-07-23,1386.3,2.5,70.26,116.52
2025-07-24,1379.1,2.5,69.28,116.52
2025-07-25,1368.7,2.5,68.8,116.52
2025-07-26,1368.7,2.5,68.8,116.52
2025-07-27,1368.7,2.5,68.8,116.52
2025-07-28,1376.0,2.5,70.42,116.52
2025-07-29,1379.6,2.5,72.92,116.52
2025-07-30,1391.4,2.5,73.76,116.52
2025-07-31,1382.9,2.5,73.25,116.52
2025-08-01,1390.4,2.5,71.51,116.45
2025-08-02,1390.4,2.5,71.51,116.45
2025-08-03,1390.4,2.5,71.51,116.45
2025-08-04,1399.3,2.5,70.64,116.45
2025-08-05,1384.9,2.5,69.56,116.45
2025-08-06,1386.7,2.5,69.16,116.45
2025-08-07,1389.5,2.5,69.13,116.45
2025-08-08,1384.2,2.5,69.22,116.45
2025-08-09,1384.2,2.5,69.22,116.45
2025-08-10,1384.2,2.5,69.22,116.45
2025-08-11,1386.0,2.5,69.03,116.45
2025-08-12,1388.3,2.5,68.71,116.45
2025-08-13,1390.2,2.5,68.32,116.45
2025-08-14,1383.8,2.5,69.08,116.45
2025-08-15,1383.8,2.5,68.61,116.45
2025-08-16,1383.8,2.5,68.61,116.45
2025-08-17,1383.8,2.5,68.61,116.45
2025-08-18,1382.2,2.5,68.94,116.45
2025-08-19,1385.3,2.5,68.59,116.45
2025-08-20,1389.4,2.5,69.07,116.45
2025-08-21,1397.5,2.5,69.35,116.45
2025-08-22,1398.1,2.5,69.46,116.45
2025-08-23,1398.1,2.5,69.46,116.45
2025-08-24,1398.1,2.5,69.46,116.45
2025-08-25,1395.6,2.5,70.04,116.45
2025-08-26,1386.3,2.5,68.65,116.45
2025-08-27,1391.2,2.5,69.62,116.45
2025-08-28,1395.7,2.5,70.1,116.45
2025-08-29,1388.6,2.5,69.72,116.45
2025-08-30,1388.6,2.5,69.72,116.45
2025-08-31,1388.6,2.5,69.72,116.45
2025-09-01,1387.7,2.5,69.72,117.06
2025-09-02,1392.4,2.5,71.68,117.06
2025-09-03,1392.2,2.5,70.03,117.06
2025-09-04,1393.8,2.5,69.51,117.06
2025-09-05,1392.7,2.5,68.45,117.06
2025-09-06,1392.7,2.5,68.45,117.06
2025-09-07,1392.7,2.5,68.45,117.06
2025-09-08,1391.8,2.5,69.03,117.06
2025-09-09,1390.4,2.5,69.5,117.06
2025-09-10,1386.6,2.5,70.41,117.06
2025-09-11,1387.6,2.5,69.85,117.06
2025-09-12,1389.4,2.5,70.2,117.06
2025-09-13,1389.4,2.5,70.2,117.06
2025-09-14,1389.4,2.5,70.2,117.06
2025-09-15,1388.7,2.5,70.74,117.06
2025-09-16,1389.5,2.5,70.97,117.06
2025-09-17,1382.3,2.5,70.5,117.06
2025-09-18,1380.0,2.5,70.23,117.06
2025-09-19,1384.6,2.5,69.88,117.06
2025-09-20,1384.6,2.5,69.88,117.06
2025-09-21,1384.6,2.5,69.88,117.06
2025-09-22,1393.6,2.5,69.74,117.06
2025-09-23,1394.0,2.5,68.19,117.06
2025-09-24,1393.8,2.5,70.04,117.06
2025-09-25,1394.9,2.5,70.08,117.06
2025-09-26,1400.4,2.5,70.38,117.06
2025-09-27,1400.4,2.5,70.38,117.06
2025-09-28,1400.4,2.5,70.38,117.06
2025-09-29,1411.6,2.5,67.92,117.06
2025-09-30,1402.2,2.5,66.92,117.06
2025-10-01,1403.2,2.5,65.83,117.42
2025-10-02,1406.0,2.5,64.04,117.42
2025-10-03,1406.0,2.5,64.74,117.42
2025-10-04,1406.0,2.5,64.74,117.42
2025-10-05,1406.0,2.5,64.74,117.42
2025-10-06,1406.0,2.5,65.59,117.42
2025-10-07,1406.0,2.5,65.67,117.42
2025-10-08,1406.0,2.5,66.03,117.42
2025-10-09,1406.0,2.5,65.47,117.42
2025-10-10,1401.9,2.5,63.8,117.42
2025-10-11,1401.9,2.5,63.8,117.42
2025-10-12,1401.9,2.5,63.8,117.42
2025-10-13,1420.5,2.5,64.18,117.42
2025-10-14,1427.7,2.5,63.81,117.42
2025-10-15,1428.4,2.5,63.45,117.42
2025-10-16,1424.4,2.5,63.08,117.42
2025-10-17,1419.1,2.5,63.26,117.42
2025-10-18,1419.1,2.5,63.26,117.42
2025-10-19,1419.1,2.5,63.26,117.42
2025-10-20,1419.5,2.5,63.15,117.42
2025-10-21,1420.2,2.5,63.34,117.42
2025-10-22,1423.7,2.5,63.86,117.42
2025-10-23,1430.1,2.5,65.24,117.42
2025-10-24,1436.6,2.5,65.54,117.42
2025-10-25,1436.6,2.5,65.54,117.42
2025-10-26,1436.6,2.5,65.54,117.42
2025-10-27,1436.1,2.5,65.96,117.42
2025-10-28,1432.5,2.5,64.62,117.42
2025-10-29,1434.3,2.5,64.66,117.42
2025-10-30,1433.0,2.5,65.49,117.42
2025-10-31,1423.2,2.5,66.02,117.42
2025-11-01,1423.2,2.5,66.02,117.2
2025-11-02,1423.2,2.5,66.02,117.2
2025-11-03,1427.4,2.5,66.3,117.2
2025-11-04,1429.0,2.5,65.54,117.2
2025-11-05,1437.7,2.5,65.1,117.2
2025-11-06,1447.0,2.5,64.73,117.2
2025-11-07,1445.6,2.5,64.93,117.2
2025-11-08,1445.6,2.5,64.93,117.2
2025-11-09,1445.6,2.5,64.93,117.2
2025-11-10,1454.0,2.5,65.37,117.2
2025-11-11,1453.7,2.5,65.96,117.2
2025-11-12,1463.2,2.5,64.27,117.2
2025-11-13,1466.4,2.5,64.45,117.2
2025-11-14,1469.5,2.5,65.18,117.2
2025-11-15,1469.5,2.5,65.18,117.2
2025-11-16,1469.5,2.5,65.18,117.2
2025-11-17,1458.5,2.5,65.0,117.2
2025-11-18,1458.3,2.5,65.2,117.2
2025-11-19,1465.2,2.5,64.66,117.2
2025-11-20,1465.0,2.5,64.67,117.2
2025-11-21,1468.4,2.5,64.39,117.2
2025-11-22,1468.4,2.5,64.39,117.2
2025-11-23,1468.4,2.5,64.39,117.2
2025-11-24,1472.0,2.5,63.52,117.2
2025-11-25,1473.5,2.5,62.56,117.2
2025-11-26,1473.5,2.5,63.37,117.2
2025-11-27,1462.7,2.5,63.37,117.2
2025-11-28,1464.8,2.5,63.07,117.2
2025-11-29,1464.8,2.5,63.07,117.2
2025-11-30,1464.8,2.5,63.07,117.2
2025-12-01,1465.9,2.5,63.8,117.57
2025-12-02,1469.1,2.5,63.24,117.57
2025-12-03,1469.6,2.5,63.41,117.57
2025-12-04,1468.7,2.5,63.89,117.57
2025-12-05,1471.5,2.5,64.26,117.57
2025-12-06,1471.5,2.5,64.26,117.57
2025-12-07,1471.5,2.5,64.26,117.57
2025-12-08,1472.1,2.5,63.35,117.57
2025-12-09,1469.0,2.5,62.78,117.57
2025-12-10,1470.4,2.5,62.74,117.57
2025-12-11,1470.4,2.5,62.1,117.57
2025-12-12,1469.5,2.5,62.06,117.57
2025-12-13,1469.5,2.5,62.06,117.57
2025-12-14,1469.5,2.5,62.06,117.57
2025-12-15,1472.5,2.5,61.7,117.57
2025-12-16,1474.1,2.5,60.99,117.57
2025-12-17,1472.4,2.5,61.31,117.57
2025-12-18,1478.6,2.5,61.41,117.57
2025-12-19,1477.2,2.5,61.65,117.57
2025-12-20,1477.2,2.5,61.65,117.57
2025-12-21,1477.2,2.5,61.65,117.57
2025-12-22,1477.8,2.5,62.12,117.57
2025-12-23,1478.9,2.5,62.11,117.57
2025-12-24,1483.4,2.5,61.56,117.57
2025-12-25,1483.4,2.5,61.56,117.57
2025-12-26,1460.6,2.5,60.0,117.57
2025-12-27,1460.6,2.5,60.0,117.57
2025-12-28,1460.6,2.5,60.0,117.57
2025-12-29,1442.3,2.5,61.2,117.57
2025-12-30,1433.9,2.5,60.84,117.57
2025-12-31,1434.9,2.5,60.39,117.57
2026-01-01,1434.9,2.5,60.39,118.03
2026-01-02,1434.9,2.5,60.2,118.03
2026-01-03,1434.9,2.5,60.2,118.03
2026-01-04,1434.9,2.5,60.2,118.03
2026-01-05,1442.1,2.5,60.31,118.03
2026-01-06,1446.8,2.5,59.16,118.03
2026-01-07,1445.7,2.5,58.35,118.03
2026-01-08,1448.3,2.5,60.08,118.03
2026-01-09,1449.4,2.5,61.02,118.03
2026-01-10,1449.4,2.5,61.02,118.03
2026-01-11,1449.4,2.5,61.02,118.03
2026-01-12,1455.7,2.5,61.17,118.03
2026-01-13,1464.1,2.5,61.78,118.03
2026-01-14,1472.8,2.5,62.58,118.03
2026-01-15,1477.5,2.5,61.29,118.03
2026-01-16,1469.7,2.5,61.66,118.03
2026-01-17,1469.7,2.5,61.66,118.03
2026-01-18,1469.7,2.5,61.66,118.03
2026-01-19,1473.5,2.5,61.66,118.03
2026-01-20,1473.6,2.5,61.79,118.03
2026-01-21,1477.0,2.5,61.85,118.03
2026-01-22,1472.8,2.5,61.41,118.03
2026-01-23,1468.4,2.5,61.67,118.03
2026-01-24,1468.4,2.5,61.67,118.03
2026-01-25,1468.4,2.5,61.67,118.03
2026-01-26,1467.2,2.5,63.52,118.03
2026-01-27,1442.8,2.5,65.28,118.03
2026-01-28,1448.8,2.5,65.85,118.03
2026-01-29,1428.6,2.5,68.01,118.03
2026-01-30,1427.0,2.5,67.89,118.03
2026-01-31,1427.0,2.5,67.89,118.03
2026-02-01,1427.0,2.5,67.89,118.4
2026-02-02,1436.7,2.5,65.02,118.4
2026-02-03,1457.3,2.5,66.11,118.4
2026-02-04,1449.0,2.5,68.1,118.4
2026-02-05,1451.2,2.5,66.52,118.4
2026-02-06,1464.1,2.5,67.18,118.4
2026-02-07,1464.1,2.5,67.18,118.4
2026-02-08,1464.1,2.5,67.18,118.4
2026-02-09,1470.3,2.5,67.79,118.4
2026-02-10,1464.3,2.5,67.38,118.4
2026-02-11,1457.7,2.5,67.68,118.4
2026-02-12,1454.4,2.5,66.82,118.4
2026-02-13,1443.4,2.5,67.05,118.4
2026-02-14,1443.4,2.5,67.05,118.4
2026-02-15,1443.4,2.5,67.05,118.4
2026-02-16,1443.4,2.5,67.05,118.4
2026-02-17,1443.4,2.5,66.91,118.4
2026-02-18,1443.4,2.5,68.06,118.4
2026-02-19,1443.1,2.5,68.5,118.4
2026-02-20,1450.7,2.5,68.5,118.4
2026-02-21,1450.7,2.5,68.5,118.4
2026-02-22,1450.7,2.5,68.5,118.4
2026-02-23,1448.7,2.5,70.06,118.4
2026-02-24,1442.0,2.5,69.2,118.4
2026-02-25,1445.8,2.5,69.49,118.4
2026-02-26,1435.3,2.5,69.66,118.4
2026-02-27,1424.5,2.5,71.81,118.4
2026-02-28,1424.5,2.5,71.81,118.4
2026-03-01,1424.5,2.5,71.81,118.8
2026-03-02,1424.5,2.5,76.53,118.8
2026-03-03,1435.4,2.5,80.39,118.8
2026-03-04,1464.5,2.5,81.11,118.8
2026-03-05,1478.8,2.5,89.31,118.8
2026-03-06,1464.3,2.5,99.14,118.8
2026-03-07,1464.3,2.5,99.14,118.8
2026-03-08,1464.3,2.5,99.14,118.8
2026-03-09,1474.5,2.5,107.55,118.8
2026-03-10,1493.1,2.5,105.13,118.8
2026-03-11,1472.8,2.5,113.55,118.8
2026-03-12,1467.3,2.5,123.06,118.8
2026-03-13,1479.8,2.5,127.86,118.8
2026-03-14,1479.8,2.5,127.86,118.8
2026-03-15,1479.8,2.5,127.86,118.8
2026-03-16,1489.5,2.5,129.9,118.8
2026-03-17,1496.0,2.5,122.84,118.8
2026-03-18,1491.6,2.5,136.42,118.8
2026-03-19,1486.0,2.5,137.82,118.8
2026-03-20,1499.7,2.5,134.07,118.8
2026-03-21,1499.7,2.5,134.07,118.8
2026-03-22,1499.7,2.5,134.07,118.8
2026-03-23,1494.9,2.5,131.97,118.8
2026-03-24,1509.6,2.5,109.03,118.8
2026-03-25,1498.3,2.5,99.61,118.8
2026-03-26,1495.6,2.5,105.19,118.8
2026-03-27,1506.2,2.5,109.81,118.8
2026-03-28,1506.2,2.5,109.81,118.8
2026-03-29,1506.2,2.5,109.81,118.8
2026-03-30,1508.1,2.5,111.46,118.8
2026-03-31,1513.4,2.5,109.78,118.8
2026-04-01,1530.5,2.5,105.12,119.37
2026-04-02,1507.8,2.5,117.25,119.37
2026-04-03,1518.8,2.5,117.25,119.37
2026-04-04,1518.8,2.5,117.25,119.37
2026-04-05,1518.8,2.5,117.25,119.37
2026-04-06,1507.6,2.5,120.43,119.37
2026-04-07,1507.2,2.5,119.05,119.37
2026-04-08,1506.8,2.5,104.15,119.37
2026-04-09,1476.1,2.5,102.7,119.37
2026-04-10,1481.1,2.5,100.75,119.37
2026-04-11,1481.1,2.5,100.75,119.37
2026-04-12,1481.1,2.5,100.75,119.37
2026-04-13,1479.8,2.5,105.53,119.37
2026-04-14,1489.8,2.5,103.01,119.37
2026-04-15,1481.4,2.5,105.51,119.37
2026-04-16,1473.1,2.5,104.93,119.37
2026-04-17,1472.6,2.5,100.45,119.37
2026-04-18,1472.6,2.5,100.45,119.37
2026-04-19,1472.6,2.5,100.45,119.37
2026-04-20,1480.0,2.5,101.65,119.37
2026-04-21,1475.6,2.5,102.88,119.37
2026-04-22,1470.8,2.5,105.09,119.37
2026-04-23,1477.6,2.5,98.04,119.37
2026-04-24,1480.6,2.5,98.19,119.37
2026-04-25,1480.6,2.5,98.19,119.37
2026-04-26,1480.6,2.5,98.19,119.37
2026-04-27,1482.9,2.5,100.35,119.37
2026-04-28,1473.1,2.5,101.45,119.37
2026-04-29,1473.3,2.5,105.96,119.37
2026-04-30,1476.1,2.5,104.44,119.37
2026-05-01,1476.1,2.5,100.86,119.92
2026-05-02,1476.1,2.5,100.86,119.92
2026-05-03,1476.1,2.5,100.86,119.92
2026-05-04,1484.8,2.5,106.93,119.92
2026-05-05,1484.8,2.5,104.54,119.92
2026-05-06,1470.5,2.5,97.6,119.92
2026-05-07,1456.8,2.5,96.17,119.92
2026-05-08,1450.8,2.5,97.58,119.92
2026-05-09,1450.8,2.5,97.58,119.92
2026-05-10,1450.8,2.5,97.58,119.92
2026-05-11,1466.0,2.5,100.7,119.92
2026-05-12,1473.0,2.5,103.76,119.92
2026-05-13,1484.3,2.5,102.35,119.92
2026-05-14,1495.1,2.5,102.61,119.92
2026-05-15,1491.8,2.5,104.4,119.92
2026-05-16,1491.8,2.5,104.4,119.92
2026-05-17,1491.8,2.5,104.4,119.92
2026-05-18,1499.8,2.5,105.78,119.92
2026-05-19,1503.4,2.5,105.34,119.92
2026-05-20,1503.8,2.5,103.31,119.92
2026-05-21,1509.7,2.5,102.92,119.92
2026-05-22,1503.5,2.5,103.36,119.92
2026-05-23,1503.5,2.5,103.36,119.92
2026-05-24,1503.5,2.5,103.36,119.92
2026-05-25,1503.5,2.5,103.36,119.92
2026-05-26,1513.3,2.5,91.42,119.92
2026-05-27,1507.9,2.5,86.2,119.92
2026-05-28,1501.6,2.5,87.63,119.92
2026-05-29,1505.8,2.5,88.38,119.92
2026-05-30,1505.8,2.5,88.38,119.92
2026-05-31,1505.8,2.5,88.38,119.92
2026-06-01,1503.2,2.5,92.32,119.99
2026-06-02,1511.3,2.5,93.91,119.99
2026-06-03,1511.3,2.5,95.55,119.99
2026-06-04,1515.6,2.5,93.14,119.99
2026-06-05,1528.6,2.5,90.46,119.99
2026-06-06,1528.6,2.5,90.46,119.99
2026-06-07,1528.6,2.5,90.46,119.99
2026-06-08,1543.0,2.5,91.17,119.99
2026-06-09,1546.5,2.5,89.39,119.99
2026-06-10,1518.4,2.5,89.88,119.99
2026-06-11,1522.4,2.5,88.74,119.99
2026-06-12,1527.0,2.5,86.93,119.99
2026-06-13,1527.0,2.5,86.93,119.99
2026-06-14,1527.0,2.5,86.93,119.99
2026-06-15,1520.4,2.5,84.23,119.99
2026-06-16,1510.0,2.5,80.66,119.99
2026-06-17,1513.5,2.5,81.3,119.99
2026-06-18,1512.8,2.5,81.29,119.99
2026-06-19,1523.4,2.5,81.29,119.99
2026-06-20,1523.4,2.5,81.29,119.99
2026-06-21,1523.4,2.5,81.29,119.99
2026-06-22,1535.0,2.5,80.35,119.99
2026-06-23,1535.7,2.5,69.39,119.99
2026-06-24,1537.2,2.5,66.41,119.99
2026-06-25,1538.3,2.5,68.62,119.99
2026-06-26,1545.3,2.5,66.38,119.99
2026-06-27,1545.3,2.5,66.38,119.99
2026-06-28,1545.3,2.5,66.38,119.99
2026-06-29,1544.2,2.5,68.4,119.99
2026-06-30,1541.5,2.5,68.27,119.99
2026-07-01,1548.4,2.5,65.75,119.77
2026-07-02,1554.4,2.5,64.5,119.77
2026-07-03,1554.1,2.5,64.5,119.77
2026-07-04,1554.1,2.5,64.5,119.77
2026-07-05,1554.1,2.5,64.5,119.77
2026-07-06,1539.7,2.5,65.13,119.77
2026-07-07,1531.8,2.5,67.43,119.77
2026-07-08,1526.6,2.5,70.48,119.77
2026-07-09,1509.9,2.5,69.24,119.77
2026-07-10,1504.2,2.5,69.21,119.77
2026-07-11,1504.2,2.5,69.21,119.77
2026-07-12,1504.2,2.5,69.21,119.77
2026-07-13,1507.1,2.5,73.42,119.77
2026-07-14,1504.9,2.5,74.64,119.77
2026-07-15,1492.2,2.5,74.45,119.77
2026-07-16,1488.8,2.75,73.76,119.77
2026-07-17,1488.8,2.75,75.19,119.77
2026-07-18,1488.8,2.75,75.19,119.77
2026-07-19,1488.8,2.75,75.19,119.77
2026-07-20,1484.3,2.75,75.27,119.77
2026-07-21,1482.0,2.75,76.53,119.77
2026-07-22,1475.6,2.75,77.69,119.77
2026-07-23,1480.9,2.75,80.11,119.77
2026-07-24,1469.4,2.75,78.93,119.77
2026-07-25,1469.4,2.75,78.93,119.77
2026-07-26,1469.4,2.75,78.93,119.77
2026-07-27,1466.3,2.75,77.69,119.77
2026-07-28,1465.4,2.75,74.4,119.77
2026-07-29,1466.2,2.75,81.61,119.77
2026-07-30,1450.1,2.75,79.67,119.77
2026-07-31,1441.1,2.75,81.11,119.77
